,from,to,time
2730,881e2e799dfffff,881e2e7995fffff,129
2731,881e2e799dfffff,881e2e79d7fffff,84
2732,881e2e799dfffff,881e2e798bfffff,405
2733,881e2e799dfffff,881e2e7999fffff,147
2734,881e2e799dfffff,881e2e7983fffff,143
2735,881e2e79a1fffff,881e2e79a5fffff,443
2736,881e2e79a1fffff,881e2e79a1fffff,314
2737,881e2e79a1fffff,881e2e79adfffff,293
2738,881e2e79a1fffff,881e2e79a9fffff,209
2739,881e2e79a1fffff,881e2e79a3fffff,255
2740,881e2e79a1fffff,881e2e79abfffff,641
2741,881e2e79a1fffff,881e2e79a7fffff,181
2742,881e2e79a3fffff,881e2e79bdfffff,771
2743,881e2e79a3fffff,881e2e6b49fffff,436
2744,881e2e79a3fffff,881e2e79a7fffff,262
2745,881e2e79a3fffff,881e2e79a1fffff,254
2746,881e2e79a3fffff,881e2e79a3fffff,0
2747,881e2e79a3fffff,881e2e79abfffff,581
2748,881e2e79a3fffff,881e2e79b5fffff,346
2749,881e2e79a5fffff,881e2e79a5fffff,367
2750,881e2e79a5fffff,881e05b69bfffff,328
2751,881e2e79a5fffff,881e05b699fffff,278
2752,881e2e79a5fffff,881e05b6d3fffff,525
2753,881e2e79a5fffff,881e2e79a1fffff,329
2754,881e2e79a5fffff,881e2e79adfffff,381
2755,881e2e79a5fffff,881e2e79a7fffff,213
2756,881e2e79a7fffff,881e2e79a5fffff,324
2757,881e2e79a7fffff,881e05b69bfffff,285
2758,881e2e79a7fffff,881e2e6b49fffff,380
2759,881e2e79a7fffff,881e2e79a1fffff,185
2760,881e2e79a7fffff,881e2e6b4dfffff,219
2761,881e2e79a7fffff,881e2e79a3fffff,269
2762,881e2e79a7fffff,881e2e79a7fffff,0
2763,881e2e79a9fffff,881e2e79e7fffff,551
2764,881e2e79a9fffff,881e2e79a1fffff,199
2765,881e2e79a9fffff,881e2e79e3fffff,129
2766,881e2e79a9fffff,881e2e79adfffff,284
2767,881e2e79a9fffff,881e2e79a9fffff,24
2768,881e2e79a9fffff,881e2e79abfffff,456
2769,881e2e79a9fffff,881e2e7985fffff,285
2770,881e2e79abfffff,881e2e79bdfffff,1099
2771,881e2e79abfffff,881e2e7987fffff,559
2772,881e2e79abfffff,881e2e79a1fffff,616
2773,881e2e79abfffff,881e2e79a9fffff,416
2774,881e2e79abfffff,881e2e79a3fffff,549
2775,881e2e79abfffff,881e2e79abfffff,299
2776,881e2e79abfffff,881e2e7985fffff,670
2777,881e2e79adfffff,881e2e79e7fffff,327
2778,881e2e79adfffff,881e2e79a5fffff,279
2779,881e2e79adfffff,881e05b6d3fffff,205
2780,881e2e79adfffff,881e2e79a1fffff,365
2781,881e2e79adfffff,881e2e79adfffff,0
2782,881e2e79adfffff,881e05b6dbfffff,169
2783,881e2e79adfffff,881e2e79a9fffff,371
2784,881e2e79b3fffff,881e2e6a65fffff,214
2785,881e2e79b3fffff,881e2e79b1fffff,456
2786,881e2e79b3fffff,881e2e79b3fffff,0
2787,881e2e79b3fffff,881e2e6b59fffff,333
2788,881e2e79b3fffff,881e2e79b7fffff,248
2789,881e2e79b3fffff,881e2e6a6dfffff,451
2790,881e2e79b3fffff,881e2e79bbfffff,228
2791,881e2e79b5fffff,881e2e79b1fffff,661
2792,881e2e79b5fffff,881e2e79bdfffff,864
2793,881e2e79b5fffff,881e2e79b7fffff,439
2794,881e2e79b5fffff,881e2e6b49fffff,372
2795,881e2e79b5fffff,881e2e6b4bfffff,431
2796,881e2e79b5fffff,881e2e79a3fffff,345
2797,881e2e79b5fffff,881e2e79b5fffff,0
2798,881e2e79b7fffff,881e2e79b1fffff,240
2799,881e2e79b7fffff,881e2e79b3fffff,244
2800,881e2e79b7fffff,881e2e6b59fffff,190
2801,881e2e79b7fffff,881e2e79b7fffff,0
2802,881e2e79b7fffff,881e2e6b5dfffff,195
2803,881e2e79b7fffff,881e2e6b4bfffff,168
2804,881e2e79b7fffff,881e2e79b5fffff,283
2805,881e2e79b9fffff,881e2e79bdfffff,620
2806,881e2e79b9fffff,881e2e79b1fffff,190
2807,881e2e79b9fffff,881e2e7987fffff,128
2808,881e2e79b9fffff,881e2e79b9fffff,0
2809,881e2e79b9fffff,881e2e7995fffff,407
2810,881e2e79b9fffff,881e2e7983fffff,242
2811,881e2e79b9fffff,881e2e79bbfffff,398
2812,881e2e79bbfffff,881e2e79b1fffff,459
2813,881e2e79bbfffff,881e2e79b3fffff,232
2814,881e2e79bbfffff,881e2e7997fffff,284
2815,881e2e79bbfffff,881e2e7995fffff,198
2816,881e2e79bbfffff,881e2e79b9fffff,451
2817,881e2e79bbfffff,881e2e6a6dfffff,501
2818,881e2e79bbfffff,881e2e79bbfffff,0
2819,881e2e79bdfffff,881e2e79bdfffff,211
2820,881e2e79bdfffff,881e2e79b1fffff,1134
2821,881e2e79bdfffff,881e2e7987fffff,924
2822,881e2e79bdfffff,881e2e79b9fffff,1049
2823,881e2e79bdfffff,881e2e79a3fffff,700
2824,881e2e79bdfffff,881e2e79abfffff,1206
2825,881e2e79bdfffff,881e2e79b5fffff,550
2826,881e2e79c1fffff,881e2e79cdfffff,208
2827,881e2e79c1fffff,881e2e79c1fffff,0
2828,881e2e79c1fffff,881e2e79c7fffff,151
2829,881e2e79c1fffff,881e2e79c9fffff,398
2830,881e2e79c1fffff,881e2e79c3fffff,514
2831,881e2e79c1fffff,881e2e79c5fffff,392
2832,881e2e79c1fffff,881e2e79cbfffff,395
2833,881e2e79c3fffff,881e2e79ddfffff,342
2834,881e2e79c3fffff,881e2e7989fffff,209
2835,881e2e79c3fffff,881e2e79c1fffff,508
2836,881e2e79c3fffff,881e2e79c7fffff,464
2837,881e2e79c3fffff,881e2e79d5fffff,213
2838,881e2e79c3fffff,881e2e79c3fffff,0
2839,881e2e79c3fffff,881e2e79cbfffff,257
2840,881e2e79c5fffff,881e2e79e9fffff,422
2841,881e2e79c5fffff,881e2e79cdfffff,139
2842,881e2e79c5fffff,881e2e79c1fffff,343
2843,881e2e79c5fffff,881e2e79c7fffff,246
2844,881e2e79c5fffff,881e2e79ebfffff,315
2845,881e2e79c5fffff,881e2e7913fffff,224
2846,881e2e79c5fffff,881e2e79c5fffff,0
2847,881e2e79c7fffff,881e2e7989fffff,464
2848,881e2e79c7fffff,881e2e79c1fffff,154
2849,881e2e79c7fffff,881e2e79c7fffff,0
2850,881e2e79c7fffff,881e2e798dfffff,206
2851,881e2e79c7fffff,881e2e79ebfffff,305
2852,881e2e79c7fffff,881e2e79c3fffff,460
2853,881e2e79c7fffff,881e2e79c5fffff,253
2854,881e2e79c9fffff,881e2e79cdfffff,194
2855,881e2e79c9fffff,881e2e79c1fffff,399
2856,881e2e79c9fffff,881e2e7835fffff,303
2857,881e2e79c9fffff,881e2e7823fffff,272
2858,881e2e79c9fffff,881e2e79c9fffff,0
2859,881e2e79c9fffff,881e2e7827fffff,303
2860,881e2e79c9fffff,881e2e79cbfffff,183
2861,881e2e79cbfffff,881e2e79ddfffff,186
2862,881e2e79cbfffff,881e2e79c1fffff,386
2863,881e2e79cbfffff,881e2e7835fffff,256
2864,881e2e79cbfffff,881e2e79c9fffff,179
2865,881e2e79cbfffff,881e2e79c3fffff,248
2866,881e2e79cbfffff,881e2e7837fffff,302
2867,881e2e79cbfffff,881e2e79cbfffff,110
2868,881e2e79cdfffff,881e2e79cdfffff,0
2869,881e2e79cdfffff,881e2e79c1fffff,204
2870,881e2e79cdfffff,881e2e7913fffff,122
2871,881e2e79cdfffff,881e2e79c9fffff,190
2872,881e2e79cdfffff,881e2e791bfffff,323
2873,881e2e79cdfffff,881e2e7827fffff,122
2874,881e2e79cdfffff,881e2e79c5fffff,184
2875,881e2e79d1fffff,881e2e79ddfffff,269
2876,881e2e79d1fffff,881e2e79d1fffff,329
2877,881e2e79d1fffff,881e2e79d9fffff,202
2878,881e2e79d1fffff,881e2e79d5fffff,488
2879,881e2e79d1fffff,881e2e79d7fffff,146
2880,881e2e79d1fffff,881e2e79dbfffff,254
2881,881e2e79d1fffff,881e2e79d3fffff,769
2882,881e2e79d3fffff,881e2e78a5fffff,377
2883,881e2e79d3fffff,881e2e78adfffff,448
2884,881e2e79d3fffff,881e2e79d1fffff,765
2885,881e2e79d3fffff,881e2e79d7fffff,624
2886,881e2e79d3fffff,881e2e79dbfffff,565
2887,881e2e79d3fffff,881e2e7999fffff,510
2888,881e2e79d3fffff,881e2e79d3fffff,0
2889,881e2e79d5fffff,881e2e79ddfffff,355
2890,881e2e79d5fffff,881e2e7989fffff,224
2891,881e2e79d5fffff,881e2e79d1fffff,495
2892,881e2e79d5fffff,881e2e79d5fffff,0
2893,881e2e79d5fffff,881e2e79d7fffff,356
2894,881e2e79d5fffff,881e2e798bfffff,541
2895,881e2e79d5fffff,881e2e79c3fffff,219
2896,881e2e79d7fffff,881e2e799dfffff,90
2897,881e2e79d7fffff,881e2e79d1fffff,146
2898,881e2e79d7fffff,881e2e79d5fffff,390
2899,881e2e79d7fffff,881e2e79d7fffff,0
2900,881e2e79d7fffff,881e2e798bfffff,447
2901,881e2e79d7fffff,881e2e7999fffff,189
2902,881e2e79d7fffff,881e2e79d3fffff,621
2903,881e2e79d9fffff,881e2e79ddfffff,279
2904,881e2e79d9fffff,881e2e79d1fffff,193
2905,881e2e79d9fffff,881e2e79d9fffff,136
2906,881e2e79d9fffff,881e2e7833fffff,251
2907,881e2e79d9fffff,881e2e78e5fffff,558
2908,881e2e79d9fffff,881e2e79dbfffff,398
2909,881e2e79d9fffff,881e2e7837fffff,459
2910,881e2e79dbfffff,881e2e78adfffff,186
2911,881e2e79dbfffff,881e2e78e7fffff,284
2912,881e2e79dbfffff,881e2e79d1fffff,259
2913,881e2e79dbfffff,881e2e79d9fffff,404
2914,881e2e79dbfffff,881e2e78e5fffff,152
2915,881e2e79dbfffff,881e2e79dbfffff,75
2916,881e2e79dbfffff,881e2e79d3fffff,569
2917,881e2e79ddfffff,881e2e79ddfffff,295
2918,881e2e79ddfffff,881e2e79d1fffff,268
2919,881e2e79ddfffff,881e2e79d9fffff,272
2920,881e2e79ddfffff,881e2e79d5fffff,353
2921,881e2e79ddfffff,881e2e79c3fffff,336
2922,881e2e79ddfffff,881e2e7837fffff,328
2923,881e2e79ddfffff,881e2e79cbfffff,180
2924,881e2e79e1fffff,881e2e79e7fffff,785
2925,881e2e79e1fffff,881e2e79e9fffff,567
2926,881e2e79e1fffff,881e2e79edfffff,319
2927,881e2e79e1fffff,881e2e79e5fffff,672
2928,881e2e79e1fffff,881e2e79ebfffff,506
2929,881e2e79e1fffff,881e2e79e3fffff,408
2930,881e2e79e1fffff,881e2e79e1fffff,532
2931,881e2e79e3fffff,881e2e79e7fffff,698
2932,881e2e79e3fffff,881e2e798dfffff,479
2933,881e2e79e3fffff,881e2e79ebfffff,240
2934,881e2e79e3fffff,881e2e79e3fffff,79
2935,881e2e79e3fffff,881e2e79a9fffff,114
2936,881e2e79e3fffff,881e2e79e1fffff,443
2937,881e2e79e3fffff,881e2e7985fffff,387
2938,881e2e79e5fffff,881e2e79e7fffff,743
2939,881e2e79e5fffff,881e2e79edfffff,490
2940,881e2e79e5fffff,881e05b6d9fffff,434
2941,881e2e79e5fffff,881e2e79e5fffff,0
2942,881e2e79e5fffff,881e05b6dbfffff,407
2943,881e2e79e5fffff,881e2e79e1fffff,694
2944,881e2e79e5fffff,881e2e7933fffff,598
2945,881e2e79e7fffff,881e2e79e7fffff,0
2946,881e2e79e7fffff,881e2e79e5fffff,714
2947,881e2e79e7fffff,881e2e79e3fffff,701
2948,881e2e79e7fffff,881e2e79adfffff,398
2949,881e2e79e7fffff,881e2e79a9fffff,595
2950,881e2e79e7fffff,881e05b6dbfffff,405
2951,881e2e79e7fffff,881e2e79e1fffff,764
2952,881e2e79e9fffff,881e2e79e9fffff,0
2953,881e2e79e9fffff,881e2e79edfffff,335
2954,881e2e79e9fffff,881e2e79ebfffff,313
2955,881e2e79e9fffff,881e2e7913fffff,265
2956,881e2e79e9fffff,881e2e79e1fffff,612
2957,881e2e79e9fffff,881e2e7917fffff,488
2958,881e2e79e9fffff,881e2e79c5fffff,332
2959,881e2e79ebfffff,881e2e79e9fffff,312
2960,881e2e79ebfffff,881e2e798dfffff,419
2961,881e2e79ebfffff,881e2e79c7fffff,275
2962,881e2e79ebfffff,881e2e79ebfffff,0
2963,881e2e79ebfffff,881e2e79e3fffff,248
2964,881e2e79ebfffff,881e2e79e1fffff,506
2965,881e2e79ebfffff,881e2e79c5fffff,203
2966,881e2e79edfffff,881e2e79e9fffff,332
2967,881e2e79edfffff,881e2e7917fffff,189
2968,881e2e79edfffff,881e2e79edfffff,0
2969,881e2e79edfffff,881e2e79e5fffff,473
2970,881e2e79edfffff,881e2e793bfffff,257
2971,881e2e79edfffff,881e2e79e1fffff,320
2972,881e2e79edfffff,881e2e7933fffff,210
