date,ADM,BG,SOY
2021-01-08,46.513916015625,62.321590423583984,1375.75
2021-01-11,46.04496765136719,61.89545822143555,1374.5
2021-01-12,45.47871017456055,61.868812561035156,1422.0
2021-01-13,45.80607986450195,62.52577209472656,1411.0
2021-01-14,46.77935028076172,64.14152526855469,1436.5
2021-01-15,46.186546325683594,62.72995376586914,1416.75
2021-01-19,46.982852935791016,62.7210693359375,1385.75
2021-01-20,47.33677673339844,62.951900482177734,1369.5
2021-01-21,46.70857620239258,60.97216033935547,1370.25
2021-01-22,46.73511505126953,60.901153564453125,1311.75
2021-01-25,46.97401428222656,60.11991882324219,1343.5
2021-01-26,46.16883850097656,59.16999435424805,1370.25
2021-01-27,43.86835861206055,56.73749923706055,1374.75
2021-01-28,45.133628845214844,59.16999435424805,1353.25
2021-01-29,44.24883270263672,58.09579086303711,1370.0
2021-02-01,44.6646842956543,59.72041320800781,1365.25
2021-02-02,45.071693420410156,61.70014190673828,1354.75
2021-02-03,45.51409149169922,62.58791732788086,1371.25
2021-02-04,46.46968078613281,63.54671096801758,1372.5
2021-02-05,47.15981674194336,64.88724517822266,1366.75
2021-02-08,47.801334381103516,65.79277038574219,1387.75
2021-02-09,48.54084777832031,66.9646224975586,1401.75
2021-02-10,48.52302169799805,66.30768585205078,1354.0
2021-02-11,48.93288040161133,67.65708923339844,1367.5
2021-02-12,49.645668029785156,69.70350646972656,1372.0
2021-02-16,49.93968200683594,70.87417602539062,1384.75
2021-02-17,49.823856353759766,69.70350646972656,1383.75
2021-02-18,49.734771728515625,66.79027557373047,1375.0
2021-02-19,50.00206756591797,68.2558364868164,1377.25
2021-02-22,50.65248107910156,69.87330627441406,1383.75
2021-02-23,50.803951263427734,69.17628479003906,1406.0
2021-02-24,52.104793548583984,68.59541320800781,1423.75
2021-02-25,51.09796905517578,66.77238464355469,1406.0
2021-02-26,50.41191482543945,68.43456268310547,1405.25
2021-03-01,51.053428649902344,70.31120300292969,1392.5
2021-03-02,51.11579132080078,70.82950592041016,1414.0
2021-03-03,50.89304733276367,70.10564422607422,1410.75
2021-03-04,49.44074249267578,67.96986389160156,1415.25
2021-03-05,51.31180191040039,69.45329284667969,1434.25
2021-03-08,51.46327209472656,70.11457061767578,1437.75
2021-03-09,51.66820526123047,70.6507797241211,1441.25
2021-03-10,52.024600982666016,71.95545959472656,1411.5
2021-03-11,52.20279312133789,72.79549407958984,1415.5
2021-03-12,51.89985656738281,72.18782043457031,1415.75
2021-03-15,51.94440841674805,70.8116226196289,1419.5
2021-03-16,51.48109436035156,70.57929229736328,1423.25
2021-03-17,51.40980911254883,70.6507797241211,1417.75
2021-03-18,51.32962417602539,70.17713165283203,1392.25
2021-03-19,50.63465881347656,69.8643798828125,1416.25
2021-03-22,50.27826690673828,69.39967346191406,1417.5
2021-03-23,49.503116607666016,67.54093170166016,1423.25
2021-03-24,49.823856353759766,67.49624633789062,1432.75
2021-03-25,50.6792106628418,68.89924621582031,1414.25
2021-03-26,51.59691619873047,70.84736633300781,1400.5
2021-03-29,50.86631774902344,69.41757202148438,1393.0
2021-03-30,51.588016510009766,71.32097625732422,1366.75
2021-03-31,50.7861328125,70.83843994140625,1436.75
2021-04-01,51.36526870727539,71.66949462890625,1402.0
2021-04-05,51.24943542480469,70.54354095458984,1412.75
2021-04-06,51.71274948120117,70.87417602539062,1418.75
2021-04-07,51.5345573425293,70.22181701660156,1408.75
2021-04-08,51.80185317993164,70.05204010009766,1415.25
2021-04-09,52.158241271972656,70.999267578125,1403.0
2021-04-12,52.20279312133789,70.82950592041016,1382.0
2021-04-13,51.588016510009766,69.41757202148438,1389.5
2021-04-14,52.16714859008789,71.5176010131836,1410.0
2021-04-15,52.274070739746094,72.3039779663086,1418.25
2021-04-16,52.96903610229492,74.72573852539062,1433.25
2021-04-19,52.826480865478516,74.3325424194336,1449.75
2021-04-20,52.30971145629883,72.66145324707031,1472.0
2021-04-21,53.30760955810547,73.99297332763672,1497.25
2021-04-22,52.4522590637207,74.48445892333984,1533.25
2021-04-23,52.93340301513672,76.0483169555664,1539.75
2021-04-26,53.441261291503906,76.89728546142578,1569.0
2021-04-27,55.08066940307617,78.94367980957031,1549.75
2021-04-28,56.221134185791016,76.53983306884766,1557.75
2021-04-29,56.6309928894043,76.37004852294922,1542.5
2021-04-30,56.24786376953125,75.44066619873047,1571.0
2021-05-03,57.58433532714844,76.70068359375,1560.25
2021-05-04,58.00309753417969,77.77304077148438,1577.0
2021-05-05,58.983177185058594,80.42713165283203,1582.0
2021-05-06,59.41977310180664,79.50669860839844,1605.5
2021-05-07,59.71379089355469,81.60673522949219,1621.0
2021-05-10,60.257293701171875,80.90971374511719,1620.0
2021-05-11,59.597957611083984,81.115234375,1637.5
2021-05-12,59.250492095947266,78.96159362792969,1660.5
2021-05-13,59.82071304321289,79.81053924560547,1612.25
2021-05-14,60.28403091430664,80.9901351928711,1603.75
2021-05-17,60.26620864868164,80.01605987548828,1587.5
2021-05-18,60.05118942260742,78.8747787475586,1574.25
2021-05-19,59.513668060302734,77.25719451904297,1538.25
2021-05-20,59.25385284423828,76.82585144042969,1533.25
2021-05-21,60.00639724731445,78.04801940917969,1526.25
2021-05-24,59.68388366699219,78.0030746459961,1522.75
2021-05-25,59.65700149536133,78.20079040527344,1511.75
2021-05-26,59.56740951538086,78.93769073486328,1503.5
2021-05-27,59.665958404541016,78.1917953491211,1537.0
2021-05-28,59.603248596191406,78.02104949951172,1530.5
2021-06-01,60.84851837158203,80.30362701416016,1548.5
2021-06-02,60.84851837158203,79.59369659423828,1562.5
2021-06-03,61.144168853759766,79.92620086669922,1549.25
2021-06-04,61.61003494262695,80.07896423339844,1583.75
2021-06-07,61.51149368286133,80.51930236816406,1560.25
2021-06-08,61.57419967651367,80.65410614013672,1580.0
2021-06-09,61.01874923706055,79.7914047241211,1562.5
2021-06-10,60.230384826660156,78.65911102294922,1544.0
2021-06-11,59.12842559814453,76.11591339111328,1508.5
2021-06-14,58.429649353027344,74.2467041015625,1472.25
2021-06-15,57.91001892089844,73.19528198242188,1465.75
2021-06-16,57.32769775390625,72.28765869140625,1448.5
2021-06-17,55.482181549072266,70.10391998291016,1329.75
2021-06-18,54.34440994262695,69.37600708007812,1396.0
2021-06-21,55.40155029296875,72.05400085449219,1415.0
2021-06-22,55.22237014770508,71.68553924560547,1394.5
2021-06-23,54.88193130493164,71.88324737548828,1385.0
2021-06-24,55.26716232299805,72.15286254882812,1371.25
2021-06-25,55.061119079589844,71.09244537353516,1329.75
2021-06-28,54.46086883544922,71.3081283569336,1357.0
2021-06-29,54.290645599365234,71.47886657714844,1359.75
2021-06-30,54.290645599365234,70.22972869873047,1450.0
2021-07-01,54.389198303222656,71.37102508544922,1446.75
2021-07-02,54.31753158569336,71.61367797851562,1451.75
2021-07-06,53.260379791259766,69.79837036132812,1363.75
2021-07-07,53.66353225708008,69.91520690917969,1386.5
2021-07-08,52.973697662353516,68.4234390258789,1390.25
2021-07-09,54.0398063659668,69.60066223144531,1404.0
2021-07-12,53.75312423706055,69.67256927490234,1432.5
2021-07-13,53.07224655151367,68.6031723022461,1438.0
2021-07-14,52.66014099121094,68.24370574951172,1467.75
2021-07-15,52.875144958496094,68.02802276611328,1447.5
2021-07-16,52.14948272705078,66.13187408447266,1454.75
2021-07-19,51.4686164855957,66.3026123046875,1428.0
2021-07-20,51.988224029541016,67.2012710571289,1443.5
2021-07-21,52.050933837890625,68.207763671875,1439.25
2021-07-22,51.432769775390625,66.99458312988281,1416.25
2021-07-23,51.97031021118164,67.34506225585938,1401.0
2021-07-26,52.355533599853516,67.14734649658203,1412.75
2021-07-27,52.72284698486328,67.5787124633789,1418.25
2021-07-28,52.53471374511719,70.5532455444336,1432.0
2021-07-29,53.39476776123047,71.5417709350586,1434.25
2021-07-30,53.50227355957031,69.7624282836914,1414.75
2021-08-02,53.17974090576172,68.91768646240234,1418.75
2021-08-03,53.564979553222656,69.4119644165039,1392.25
2021-08-04,52.63325881958008,67.6506118774414,1403.5
2021-08-05,52.678062438964844,67.36302185058594,1402.5
2021-08-06,54.01293182373047,68.80088806152344,1422.25
2021-08-09,54.25481414794922,69.51081848144531,1433.75
2021-08-10,55.01631164550781,70.6790542602539,1447.5
2021-08-11,55.09694290161133,71.20926666259766,1405.5
2021-08-12,55.383628845214844,71.074462890625,1401.5
2021-08-13,55.90324020385742,71.14634704589844,1424.25
2021-08-16,56.15409469604492,71.51481628417969,1376.0
2021-08-17,55.39707946777344,70.82283782958984,1369.0
2021-08-18,54.883392333984375,69.85032653808594,1358.25
2021-08-19,53.45949172973633,67.3714828491211,1323.0
2021-08-20,53.11703109741211,66.60250854492188,1293.75
2021-08-23,53.45047378540039,67.72431182861328,1294.0
2021-08-24,53.7208366394043,68.33950805664062,1337.0
2021-08-25,54.34267044067383,69.09039306640625,1346.0
2021-08-26,53.8380012512207,68.12238311767578,1367.5
2021-08-27,54.58599090576172,69.76891326904297,1359.25
2021-08-30,54.13539123535156,68.5113754272461,1304.75
2021-08-31,54.07231140136719,68.49330139160156,1298.75
2021-09-01,53.76590347290039,68.53853607177734,1277.75
2021-09-02,54.27958679199219,69.83220672607422,1279.25
2021-09-03,54.25254821777344,70.01314544677734,1283.0
2021-09-07,53.48652267456055,69.70556640625,1268.75
2021-09-08,53.95515823364258,69.19894409179688,1270.75
2021-09-09,53.76590347290039,68.43901062011719,1258.75
2021-09-10,53.97317886352539,68.8823013305664,1275.25
2021-09-13,55.10869598388672,69.88650512695312,1272.5
2021-09-14,54.41476058959961,69.64224243164062,1276.5
2021-09-15,56.34334945678711,73.39663696289062,1294.5
2021-09-16,56.775917053222656,73.36045837402344,1296.0
2021-09-17,56.2261848449707,72.89908599853516,1284.0
2021-09-20,54.54094314575195,69.76891326904297,1262.5
2021-09-21,54.0903434753418,69.75984191894531,1274.0
2021-09-22,53.1620979309082,69.92269134521484,1282.75
2021-09-23,54.324649810791016,71.1892318725586,1284.25
2021-09-24,53.85601806640625,71.2616195678711,1285.0
2021-09-27,54.757225036621094,72.68195343017578,1287.5
2021-09-28,54.58599090576172,72.98954772949219,1277.0
2021-09-29,54.775245666503906,73.22476959228516,1283.75
2021-09-30,54.081321716308594,73.56854248046875,1256.0
2021-10-01,54.793277740478516,74.65416717529297,1246.5
2021-10-04,55.117706298828125,74.71748352050781,1235.75
2021-10-05,56.12705993652344,76.1016616821289,1250.5
2021-10-06,56.145076751708984,75.92976379394531,1242.0
2021-10-07,56.7939567565918,76.44541931152344,1247.25
2021-10-08,57.03727722167969,76.31879425048828,1243.0
2021-10-11,57.65009689331055,76.84349060058594,1228.25
2021-10-12,57.12739562988281,76.41828155517578,1198.25
2021-10-13,56.70382308959961,76.04736328125,1195.25
2021-10-14,57.8303337097168,77.6848373413086,1206.25
2021-10-15,57.6320686340332,77.45867919921875,1217.75
2021-10-18,57.496891021728516,77.51294708251953,1221.5
2021-10-19,58.163787841796875,78.2276382446289,1228.0
2021-10-20,58.43414306640625,79.23184204101562,1245.5
2021-10-21,58.46118927001953,79.33137512207031,1224.0
2021-10-22,59.677799224853516,79.91035461425781,1220.5
2021-10-25,60.04729461669922,79.90130615234375,1237.25
2021-10-26,58.90277862548828,78.93329620361328,1238.0
2021-10-27,58.15476608276367,81.98206329345703,1239.25
2021-10-28,58.43414306640625,84.05377960205078,1233.75
2021-10-29,57.8934211730957,83.80951690673828,1235.75
2021-11-01,57.32566452026367,83.33909606933594,1236.75
2021-11-02,57.109371185302734,82.4434585571289,1244.0
2021-11-03,58.48821258544922,82.74198150634766,1231.5
2021-11-04,57.8844108581543,83.7461929321289,1209.25
2021-11-05,58.11871337890625,84.06282043457031,1192.25
2021-11-08,57.496891021728516,83.67381286621094,1178.0
2021-11-09,58.06465148925781,84.03569030761719,1199.5
2021-11-10,58.92980194091797,83.50191497802734,1203.5
2021-11-11,59.60570526123047,85.00370788574219,1212.25
2021-11-12,59.41646194458008,86.06217956542969,1234.0
2021-11-15,60.33568572998047,86.98493957519531,1257.25
2021-11-16,60.17257308959961,86.60498809814453,1251.25
2021-11-17,59.501983642578125,86.99158477783203,1277.0
2021-11-18,60.344749450683594,87.34635162353516,1265.25
2021-11-19,59.21198272705078,85.60889434814453,1263.25
2021-11-22,60.190677642822266,85.69985961914062,1274.25
2021-11-23,60.489742279052734,85.78173828125,1273.0
2021-11-24,60.10007095336914,84.45361328125,1266.5
2021-11-26,58.36015319824219,82.3067855834961,1252.75
2021-11-29,58.73168182373047,82.39777374267578,1241.5
2021-11-30,56.375526428222656,78.75,1217.25
2021-12-01,56.0221061706543,76.85787963867188,1228.25
2021-12-02,56.54771423339844,78.2769546508789,1244.25
2021-12-03,56.66551208496094,78.79547119140625,1267.25
2021-12-06,57.191123962402344,78.74090576171875,1261.5
2021-12-07,58.14265441894531,79.8506851196289,1250.25
2021-12-08,58.11545944213867,79.15935516357422,1261.0
2021-12-09,57.34518051147461,77.75845336914062,1264.5
2021-12-10,57.499237060546875,79.05928802490234,1267.75
2021-12-13,58.577632904052734,79.9234619140625,1244.0
2021-12-14,58.76793670654297,79.21392059326172,1259.5
2021-12-15,58.97637176513672,79.8506851196289,1262.5
2021-12-16,59.96413040161133,80.29641723632812,1277.25
2021-12-17,59.14854431152344,80.12359619140625,1285.25
2021-12-20,58.197021484375,78.0677490234375,1292.25
2021-12-21,58.74981689453125,80.29641723632812,1308.0
2021-12-22,58.55951690673828,80.96049499511719,1328.75
2021-12-23,59.30260467529297,82.01571655273438,1332.0
2021-12-27,59.87351608276367,82.83440399169922,1362.5
2021-12-28,60.652862548828125,83.44389343261719,1359.25
2021-12-29,60.725364685058594,83.88052368164062,1356.5
2021-12-30,60.58942413330078,83.74407958984375,1327.75
2021-12-31,61.2509651184082,84.9266357421875,1328.75
2022-01-03,61.52283477783203,85.24502563476562,1344.0
2022-01-04,62.6646614074707,85.9909439086914,1378.75
2022-01-05,62.17529296875,85.4815444946289,1384.25
2022-01-06,62.728092193603516,87.43733215332031,1377.25
2022-01-07,63.262760162353516,88.25601196289062,1401.5
2022-01-10,63.37149429321289,87.4282455444336,1374.75
2022-01-11,63.86991882324219,88.92918395996094,1376.75
2022-01-12,63.8155517578125,89.666015625,1391.25
2022-01-13,64.25053405761719,89.85704803466797,1365.25
2022-01-14,64.8395767211914,89.79338073730469,1356.75
2022-01-18,64.58582305908203,89.22935485839844,1361.25
2022-01-19,64.34114837646484,88.01952362060547,1391.25
2022-01-20,62.42902755737305,86.2001724243164,1425.75
2022-01-21,62.47433853149414,85.80900573730469,1414.25
2022-01-24,62.15716552734375,85.2268295288086,1403.0
2022-01-25,61.95780944824219,86.13650512695312,1407.25
2022-01-26,65.49203491210938,87.59196472167969,1440.0
2022-01-27,67.24102783203125,87.86487579345703,1448.25
2022-01-28,68.79972076416016,89.32034301757812,1470.0
2022-01-31,67.96599578857422,89.92982482910156,1490.5
2022-02-01,68.4462890625,90.95773315429688,1528.5
2022-02-02,69.49749755859375,91.56723022460938,1545.25
2022-02-03,68.57315826416016,89.86615753173828,1544.25
2022-02-04,68.60942077636719,89.23846435546875,1553.5
2022-02-07,69.21978759765625,89.98439025878906,1581.75
2022-02-08,69.86662292480469,91.84012603759766,1569.0
2022-02-09,70.40413665771484,90.60296630859375,1594.75
2022-02-10,69.63888549804688,90.11174774169922,1574.25
2022-02-11,69.66619873046875,92.50418090820312,1583.0
2022-02-14,69.34735107421875,91.72187042236328,1570.0
2022-02-15,69.96685028076172,92.92433166503906,1551.25
2022-02-16,70.05795288085938,93.9667739868164,1587.5
2022-02-17,69.83019256591797,91.44295501708984,1592.0
2022-02-18,69.59333038330078,90.80284881591797,1601.5
2022-02-22,69.88483428955078,90.64739990234375,1635.0
2022-02-23,68.54564666748047,91.15034484863281,1675.0
2022-02-24,69.10136413574219,93.18952941894531,1661.5
2022-02-25,71.87999725341797,96.18885803222656,1590.25
2022-02-28,71.47003173828125,95.6036148071289,1644.25
2022-03-01,71.05097198486328,96.8106689453125,1705.5
2022-03-02,73.13721466064453,98.5480728149414,1677.5
2022-03-03,74.64039611816406,99.86486053466797,1680.25
2022-03-04,75.43301391601562,99.051025390625,1676.25
2022-03-07,76.4989013671875,99.4442138671875,1674.25
2022-03-08,75.733642578125,97.21299743652344,1704.5
2022-03-09,74.5037612915039,98.28289794921875,1686.5
2022-03-10,76.80866241455078,100.35865020751953,1700.0
2022-03-11,76.16183471679688,100.52324676513672,1690.75
2022-03-14,75.22347259521484,98.89556884765625,1687.25
2022-03-15,75.44210815429688,98.81324768066406,1658.75
2022-03-16,74.20310974121094,95.15555572509766,1649.25
2022-03-17,76.32581329345703,96.37175750732422,1668.5
2022-03-18,76.50801086425781,95.93280792236328,1668.0
2022-03-21,79.40509033203125,100.66040802001953,1691.0
2022-03-22,79.76947784423828,100.88902282714844,1696.5
2022-03-23,81.16336059570312,102.37954711914062,1718.75
2022-03-24,82.38414001464844,104.23582458496094,1700.75
2022-03-25,85.171875,107.18029022216797,1710.25
2022-03-28,84.13331604003906,104.11695098876953,1664.25
2022-03-29,80.02457427978516,98.83155059814453,1643.0
2022-03-30,81.35466766357422,100.32206726074219,1664.0
2022-03-31,82.2292709350586,101.32794952392578,1618.25
2022-04-01,83.05831146240234,103.12935638427734,1582.75
2022-04-04,82.38414001464844,101.91317749023438,1602.25
2022-04-05,82.81231689453125,102.31554412841797,1631.0
2022-04-06,84.57060241699219,103.47685241699219,1619.5
2022-04-07,85.61827850341797,106.75051879882812,1645.5
2022-04-08,86.77527618408203,108.13129425048828,1689.0
2022-04-11,86.15579223632812,107.60093688964844,1655.25
2022-04-12,86.61128997802734,109.0914535522461,1670.25
2022-04-13,87.04859161376953,110.60940551757812,1676.0
2022-04-14,88.28759765625,113.35270690917969,1682.25
2022-04-18,87.87762451171875,115.91310119628906,1714.75
2022-04-19,87.39476776123047,112.69429016113281,1716.5
2022-04-20,89.48103332519531,115.21812438964844,1746.75
2022-04-21,87.50409698486328,111.8621826171875,1748.25
2022-04-22,83.97843170166016,107.84782409667969,1716.0
2022-04-25,82.86698150634766,106.43045043945312,1703.5
2022-04-26,82.57543182373047,105.03138732910156,1705.25
2022-04-27,85.5635986328125,108.78054809570312,1726.5
2022-04-28,84.2790756225586,106.83281707763672,1706.5
2022-04-29,81.59154510498047,103.44029235839844,1708.25
2022-05-02,81.3637924194336,105.37886047363281,1674.0
2022-05-03,81.77375793457031,106.77794647216797,1659.0
2022-05-04,83.04007720947266,108.52450561523438,1669.75
2022-05-05,81.45488739013672,104.99481201171875,1678.5
2022-05-06,81.7464370727539,105.36972045898438,1655.5
2022-05-09,76.85420227050781,98.60295104980469,1621.0
2022-05-10,77.4099349975586,100.88902282714844,1630.0
2022-05-11,76.85420227050781,100.3769302368164,1650.25
2022-05-12,76.92708587646484,99.82827758789062,1660.25
2022-05-13,77.79254913330078,100.20320129394531,1723.25
2022-05-16,79.42329406738281,102.93733215332031,1656.5
2022-05-17,81.11646270751953,106.52191925048828,1678.0
2022-05-18,77.3731918334961,102.22759246826172,1662.75
2022-05-19,76.7508316040039,101.36414337158203,1690.5
2022-05-20,76.87895965576172,100.47312927246094,1705.25
2022-05-23,79.2311019897461,104.20252227783203,1687.0
2022-05-24,80.32022094726562,106.05802917480469,1693.0
2022-05-25,81.24459075927734,106.30603790283203,1681.0
2022-05-26,80.82357025146484,105.57118225097656,1726.5
2022-05-27,81.39102935791016,105.37828826904297,1732.25
2022-05-31,83.12080383300781,108.68512725830078,1683.25
2022-06-01,79.32260131835938,104.80878448486328,1690.25
2022-06-02,81.71135711669922,105.8191909790039,1729.25
2022-06-03,80.4574966430664,103.78915405273438,1697.75
2022-06-06,80.91513061523438,102.78791809082031,1699.25
2022-06-07,81.93101501464844,103.62380981445312,1728.25
2022-06-08,81.09814453125,103.36662292480469,1740.0
2022-06-09,78.69110870361328,101.21717071533203,1769.0
2022-06-10,77.5013198852539,98.25019073486328,1745.5
2022-06-13,75.05767822265625,94.09825897216797,1707.5
2022-06-14,75.6617202758789,95.85272216796875,1698.5
2022-06-15,75.3047866821289,95.4577407836914,1693.75
2022-06-16,72.3302993774414,92.077392578125,1709.5
2022-06-17,70.75609588623047,89.65238189697266,1702.0
2022-06-21,72.66893768310547,90.67198944091797,1681.0
2022-06-22,70.86593627929688,85.48207092285156,1652.75
2022-06-23,65.66746520996094,80.2737808227539,1593.25
2022-06-24,68.20263671875,81.1923599243164,1610.75
2022-06-27,69.59376525878906,83.51632690429688,1630.5
2022-06-28,69.54800415039062,83.32344055175781,1663.75
2022-06-29,70.69204711914062,84.03073120117188,1674.25
2022-06-30,71.02152252197266,83.30506896972656,1675.0
2022-07-01,69.93241119384766,83.54387664794922,1626.0
2022-07-05,66.24404907226562,79.56649017333984,1575.25
2022-07-06,66.09761810302734,78.85918426513672,1580.25
2022-07-07,68.0927963256836,81.52304077148438,1591.25
2022-07-08,67.12266540527344,80.55854797363281,1630.25
2022-07-11,66.47283935546875,80.03495025634766,1641.0
2022-07-12,66.67420196533203,80.45748901367188,1592.75
2022-07-13,66.52777099609375,80.01658630371094,1588.25
2022-07-14,65.62168884277344,78.65711212158203,1610.0
2022-07-15,65.8962631225586,79.37359619140625,1466.0
2022-07-18,66.39962768554688,80.5677261352539,1497.25
2022-07-19,67.57112884521484,82.67124938964844,1477.25
2022-07-20,68.24839782714844,84.40735626220703,1449.0
2022-07-21,67.7450180053711,84.13177490234375,1418.5
2022-07-22,67.58026123046875,83.60819244384766,1434.5
2022-07-25,69.20938110351562,86.52922821044922,1473.0
2022-07-26,72.22962188720703,87.56722259521484,1532.75
2022-07-27,73.62991333007812,84.06747436523438,1578.75
2022-07-28,72.62317657470703,82.046630859375,1609.25
2022-07-29,75.75323486328125,84.81153106689453,1637.0
2022-08-01,77.1169204711914,86.19854736328125,1594.25
2022-08-02,75.77156066894531,85.37183380126953,1569.25
2022-08-03,75.2773208618164,87.3100357055664,1558.0
2022-08-04,75.06682586669922,87.3100357055664,1615.0
2022-08-05,75.74408721923828,88.87158966064453,1614.75
2022-08-08,75.49697875976562,88.44905090332031,1619.5
2022-08-09,75.83560943603516,89.4502944946289,1693.25
2022-08-10,76.51287841796875,89.88202667236328,1688.75
2022-08-11,77.00709533691406,90.561767578125,1709.5
2022-08-12,79.25855255126953,92.99596405029297,1669.25
2022-08-15,78.8283920288086,92.17842864990234,1494.0
2022-08-16,79.60997772216797,91.41603088378906,1454.25
2022-08-17,79.39848327636719,91.94880676269531,1475.25
2022-08-18,80.56624603271484,93.0718765258789,1495.5
2022-08-19,80.20764923095703,92.45256805419922,1488.75
2022-08-22,79.57318878173828,91.78704833984375,1527.0
2022-08-23,80.96163177490234,94.1995849609375,1566.75
2022-08-24,81.504150390625,93.66346740722656,1560.75
2022-08-25,83.59138488769531,95.15164947509766,1552.5
2022-08-26,82.35006713867188,94.57855987548828,1605.25
2022-08-29,83.45347595214844,95.94659423828125,1534.75
2022-08-30,80.52027130126953,92.32315063476562,1513.0
2022-08-31,80.81450653076172,91.66688537597656,1507.5
2022-09-01,80.52947235107422,90.65010070800781,1472.75
2022-09-02,80.55704498291016,91.51898956298828,1510.5
2022-09-06,78.80081176757812,86.98046875,1490.0
2022-09-07,80.20764923095703,88.3392562866211,1466.75
2022-09-08,83.02129364013672,89.5408935546875,1470.5
2022-09-09,84.10630798339844,89.55938720703125,1489.25
2022-09-12,81.10874938964844,87.72918701171875,1549.75
2022-09-13,79.39848327636719,85.90823364257812,1534.25
2022-09-14,79.23297882080078,85.2242202758789,1503.75
2022-09-15,78.39624786376953,84.29988098144531,1451.5
2022-09-16,77.94568634033203,82.68228912353516,1448.5
2022-09-19,80.2995834350586,84.34609985351562,1461.25
2022-09-20,79.76628112792969,83.38480377197266,1478.75
2022-09-21,79.07666015625,82.72850799560547,1461.25
2022-09-22,79.14102172851562,81.61929321289062,1457.0
2022-09-23,75.07685852050781,76.89591979980469,1425.75
2022-09-26,74.94813537597656,75.72200012207031,1411.25
2022-09-27,74.31367492675781,75.99005889892578,1408.0
2022-09-28,76.23542022705078,77.55218505859375,1408.75
2022-09-29,74.1205825805664,76.01778411865234,1410.75
2022-09-30,73.97346496582031,76.32280731201172,1364.75
2022-10-03,76.34575653076172,78.00511169433594,1374.0
2022-10-04,78.80081176757812,81.46214294433594,1383.5
2022-10-05,79.32492065429688,81.1016616821289,1369.75
2022-10-06,78.8468017578125,79.7243881225586,1358.0
2022-10-07,78.56175231933594,79.04962921142578,1367.0
2022-10-10,79.6375503540039,80.04790496826172,1374.0
2022-10-11,79.35252380371094,79.67817687988281,1376.25
2022-10-12,79.10424041748047,80.97224426269531,1396.0
2022-10-13,81.68802642822266,83.51419830322266,1395.75
2022-10-14,76.6675796508789,78.55973052978516,1383.75
2022-10-17,78.85600280761719,81.19409942626953,1385.25
2022-10-18,80.70417785644531,82.54363250732422,1372.0
2022-10-19,81.23747253417969,83.74528503417969,1372.5
2022-10-20,81.2190933227539,83.03352355957031,1391.5
2022-10-21,82.46959686279297,83.93016052246094,1395.5
2022-10-24,82.09261322021484,84.2166976928711,1372.0
2022-10-25,83.8028793334961,85.01163482666016,1382.0
2022-10-26,86.05563354492188,90.96439361572266,1381.75
2022-10-27,86.55216979980469,90.45600128173828,1382.25
2022-10-28,87.2417984008789,89.43922424316406,1387.75
2022-10-31,89.1727294921875,91.23243713378906,1407.0
2022-11-01,89.67845916748047,92.22148132324219,1435.75
2022-11-02,88.08773803710938,91.67610168457031,1440.0
2022-11-03,88.52908325195312,91.26016998291016,1426.75
2022-11-04,87.5268325805664,91.9996337890625,1451.5
2022-11-07,87.90382385253906,95.4012222290039,1440.0
2022-11-08,88.63024139404297,96.6490707397461,1444.0
2022-11-09,85.56829833984375,92.3693618774414,1459.75
2022-11-10,86.69009399414062,94.4583969116211,1430.5
2022-11-11,85.57750701904297,93.82984161376953,1455.5
2022-11-14,86.69009399414062,91.38033294677734,1441.75
2022-11-15,87.29032135009766,92.21224212646484,1457.25
2022-11-16,87.89974975585938,91.88873291015625,1429.25
2022-11-17,87.35494995117188,92.54450225830078,1417.0
2022-11-18,87.86282348632812,93.6700210571289,1428.25
2022-11-21,88.7492904663086,94.20955657958984,1436.75
2022-11-22,90.1898193359375,94.48859405517578,1429.75
2022-11-23,89.36799621582031,94.11652374267578,1436.0
2022-11-25,89.94051361083984,94.67462921142578,1436.25
2022-11-28,88.87859344482422,95.23274230957031,1457.25
2022-11-29,89.06326293945312,96.88850402832031,1459.5
2022-11-30,90.0328598022461,97.52101135253906,1469.5
2022-12-01,84.3261489868164,92.03289031982422,1429.75
2022-12-02,84.68628692626953,88.20983123779297,1438.5
2022-12-05,83.81828308105469,86.80524444580078,1437.75
2022-12-06,83.89214324951172,88.8051528930664,1455.0
2022-12-07,86.03446960449219,88.84235382080078,1472.0
2022-12-08,85.32344055175781,89.63302612304688,1486.25
2022-12-09,84.84326171875,88.84235382080078,1483.75
2022-12-12,86.18222045898438,88.8051528930664,1460.5
2022-12-13,86.08988189697266,87.87495422363281,1479.75
2022-12-14,85.69281005859375,89.51209259033203,1482.25
2022-12-15,85.34191131591797,89.99578857421875,1473.5
2022-12-16,85.24032592773438,89.37255859375,1480.0
2022-12-19,85.5542984008789,89.47488403320312,1460.75
2022-12-20,85.82209014892578,89.73533630371094,1478.5
2022-12-21,87.05020904541016,90.96318817138672,1481.0
2022-12-22,86.32997131347656,90.33064270019531,1467.75
2022-12-23,87.37342071533203,92.05149841308594,1479.0
2022-12-27,88.56462097167969,93.55841064453125,1482.25
2022-12-28,86.45000457763672,92.55380249023438,1506.5
2022-12-29,85.9883041381836,92.82355499267578,1508.75
2022-12-30,85.73898315429688,92.80496215820312,1519.25
2023-01-03,82.78404998779297,88.89815521240234,1487.25
